username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rosina_Vlad;2015-07-25 22:39;0;0;"@ ForzaNuova Naturalmente mettono tutto a tacere, # Pd ma prima o poi se qst immigrati hanno malattie infettive o meno si verrà a sapere";;@;#;"625072891613302786";https://twitter.com/rosina_Vlad/status/625072891613302786
apomar00;2015-07-23 06:01;0;0;"@ SilviaCostaEU gli immigrati prendono le ns malattie?? Spero che sia uno scherzo, altrimenti ricovero immediato in psichiatria!!!";;@;;"624096854972755968";https://twitter.com/apomar00/status/624096854972755968
antoniozambetta;2015-07-22 08:27;0;0;"Ieri politichetto ha detto in tele ke bisogna suddividere immigrati tra tutti comuni italiani. Così diffondiamo meglio terrorismo/malattie";;;;"623771405545549824";https://twitter.com/antoniozambetta/status/623771405545549824
ElenaBaloi;2015-07-14 04:38;2;2;"Immigrati a ondate, malattie conosciute e sconosciute, terrorismo, ondata di caldo infernale... Ma qualcosa di buono dall'Africa, mai?";;;;"620814625869819904";https://twitter.com/ElenaBaloi/status/620814625869819904
fiorenzacipo;2015-07-12 07:44;0;0;"Secondo me è colpa degli immigrati che portano tutte ste malattie https://twitter.com/ilsecoloxix/status/620130734888456193 …";;;;"620136697452470272";https://twitter.com/fiorenzacipo/status/620136697452470272
MarcoMezzi91;2015-07-09 19:58;0;0;"E poi nascerà il Salvini marziano che dirà "questi immigrati ci portano le malattie" :D http://fb.me/3hK3LqgFQ";;;;"619234255495892992";https://twitter.com/MarcoMezzi91/status/619234255495892992
barbalberoita;2015-07-09 14:26;0;0;"@ TheAvenger88888 @ michele5e1 @ MedBunker hai detto che gli immigrati portano malattie (e tre)..dacci dati relativi in merito";;@ @ @;;"619150512169054208";https://twitter.com/barbalberoita/status/619150512169054208
barbalberoita;2015-07-09 08:17;0;0;"@ TheAvenger88888 @ disinformatico @ michele5e1 @ MedBunker ti hai affermato che gli immigrati portano le malattie, non girare attorno";;@ @ @ @;;"619057877718843392";https://twitter.com/barbalberoita/status/619057877718843392
MarianoMaiocchi;2015-07-08 16:10;0;0;"@ disinformatico @ michele5e1 @ MedBunker Se prosegue questo trend è più probabile che gli immigrati prendano le malattie da noi...";;@ @ @;;"618814320672153600";https://twitter.com/MarianoMaiocchi/status/618814320672153600
ElisaMangini;2015-07-08 13:12;1;1;"Cioè io non vaccino i miei figli per scelta ma se prendono le malattie non è colpa mia ma degli immigrati che ne... http://fb.me/4lWoio2NG";;;;"618769610289094656";https://twitter.com/ElisaMangini/status/618769610289094656
