username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
buchal_c;2015-03-13 22:34;2;0;"@ gasparripdl @ frafra61_rossi Estrapolando dati svizzeri e francesi il tasso di # criminalità degli # immigrati è il 650% più degli italiani";;@ @;# #;"576511622799351809";https://twitter.com/buchal_c/status/576511622799351809
controdipietro;2015-03-13 20:50;0;0;"ECCO i DATI sulla CRIMINALITA' in MAROCCO del 2014 paese che continua ad inviarci "immigrati" e dove non ci sono... http://fb.me/3DhxDl69e";;;;"576485562065928192";https://twitter.com/controdipietro/status/576485562065928192
LegaZelo;2015-03-06 12:43;0;0;"L'aumento della criminalità è proporzionale all'aumento di immigrati sul territorio, non è una supposizione, ma... http://fb.me/3BiUpI4up";;;;"573826188692602880";https://twitter.com/LegaZelo/status/573826188692602880
Sestopoterecom;2015-03-05 19:51;0;0;"Immigrati e criminalità: operazione polizia a Lido di Dante e Lido Adriano (Ra) http://wp.me/p4jCcJ-aOL";;;;"573571571106758656";https://twitter.com/Sestopoterecom/status/573571571106758656
Alessandrobarix;2015-03-03 18:28;1;0;"@ Prof_Sconvolto perché in Ch si sta bene,funziona tutto non ci sono immigrati clandestini e poca criminalitá...mica scemo l'uomo!!!";;@;;"572825966252306433";https://twitter.com/Alessandrobarix/status/572825966252306433
drita_vushaj;2015-03-02 16:21;0;0;"@ LegaNordMelzo QEL ché sveglia la coscienza agl'immigrati regolari contro i clandestini e loro criminalità spaventosa pic.twitter.com/sDYofaZ21O";;@;;"572431531534381056";https://twitter.com/drita_vushaj/status/572431531534381056
drita_vushaj;2015-03-02 16:18;0;0;"@ Carugate20061 QEL ché sveglia la coscienza agl'immigrati regolari contro i clandestini e la criminalità spaventosa. pic.twitter.com/1H4avIaIV5";;@;;"572430774080835584";https://twitter.com/drita_vushaj/status/572430774080835584
drita_vushaj;2015-03-02 16:14;0;0;"@ LombardiaOnLine QEL ché sveglia la coscienza agl'immigrati regolari contro i clandestini e la criminalità spaventosa pic.twitter.com/asBERo3FBj";;@;;"572429713949515777";https://twitter.com/drita_vushaj/status/572429713949515777
drita_vushaj;2015-03-02 09:15;0;0;"@ Leganordgorizia immigrati regolari contro i clandestini e loro criminalità spaventosa. Questo È la Lega, svegliare coscienza a noi.";;@;;"572324370607177728";https://twitter.com/drita_vushaj/status/572324370607177728
drita_vushaj;2015-03-02 09:12;0;0;"@ LegaNordTorino immigrati regolari contro i zingari, clandestini, terroristi e la loro criminalità spaventosa. Questo È la Lega, la verità.";;@;;"572323478092836864";https://twitter.com/drita_vushaj/status/572323478092836864
ioAgatha;2015-03-01 22:20;0;2;"Troppo stanca per discutere con uno che dice:"gli immigrati Italiani sono sempre stati diversi dagli altri, non hanno esportato criminalità"";;;;"572159389500616704";https://twitter.com/ioAgatha/status/572159389500616704
bttiston;2015-02-26 22:41;0;0;"@ matteosalvinimi guardati servizio pubblico e vergognati lotta contro la criminalità sui immigrati!!!";;@;;"571077601307045889";https://twitter.com/bttiston/status/571077601307045889
Se77eMiliardi;2015-02-22 21:42;0;0;"# lagabbia immigrati irregolari=manovalanza criminalità+voti lega e destra estremista+fondi gestione emergenza. Ora capite a chi servono?";;;#;"569613311567900672";https://twitter.com/Se77eMiliardi/status/569613311567900672
BrugiatelliChef;2015-02-22 16:35;3;0;"@ Storace standing ovation della criminalità, terroristi e immigrati irregolari. Con angelino è na pacchia";;@;;"569536081168896000";https://twitter.com/BrugiatelliChef/status/569536081168896000
Lamezia_Notizie;2015-02-22 13:10;0;0;"Furti in abitazione: gli immigrati responsabili del 58% dei reati http://goo.gl/fb/duzYGC # attualità # criminalità";;;# #;"569484434778533888";https://twitter.com/Lamezia_Notizie/status/569484434778533888
VicenzaPiu_com;2015-02-16 14:37;0;0;"Salvini e Bizzotto in visita da Stacchio per "allarme criminalità e immigrati" http://fb.me/1W23IDFoU";;;;"567332035313012736";https://twitter.com/VicenzaPiu_com/status/567332035313012736
FLIBLOC;2015-02-11 15:48;5;4;"Salvatore Palidda: ""Il tasso di criminalità fra gli immigrati è circa 10 volte inferiore a quello fra le forze dell'ordine"";;;;"565537793242562562";https://twitter.com/FLIBLOC/status/565537793242562562
Brunomgiordano;2015-02-11 13:35;2;6;"Al posto di straparlare di immigrati e criminalita' provate a leggere le loro storie. # Lampedusa";;;#;"565504316245827585";https://twitter.com/Brunomgiordano/status/565504316245827585
SardoneSilvia;2015-02-07 10:26;4;7;"Video # virusrai2 "Rom e immigrati, evidente problema criminalità, assurdi tagli # Renzi a comparto # sicurezza" https://www.youtube.com/watch?v=mIvACaSjY0o …";;;# # #;"564007307366125568";https://twitter.com/SardoneSilvia/status/564007307366125568
pegasos56;2015-02-06 14:44;0;0;"@ vincenzob18 Il tuo discorso è demagogico tanto quanto quello di coloro che sostengono che cacciando gli immigrati si sconfigge criminalità";;@;;"563709876581707776";https://twitter.com/pegasos56/status/563709876581707776
CARITASSAVONA;2015-01-30 12:28;1;1;"# savonastaconlasposa GLI IMMIGRATI E IL LIVELLO DI CRIMINALITA'. VAI OLTRE QUELLO CHE SI SENTE DIRE! CREDI AI FATTI. pic.twitter.com/yLPhyTWRuv";;;#;"561138803948396544";https://twitter.com/CARITASSAVONA/status/561138803948396544
giancap75;2015-01-25 21:51;0;1;"@ matteosalvinimi il problema sugli immigrati non è il terrorismo ma la criminalità che portano rimanendo in Italia senza in lavoro!";;@;;"559468570414166016";https://twitter.com/giancap75/status/559468570414166016
ilbue63;2015-01-24 14:49;0;0;"@ danyace2014 ci sono anche leghisti ossessionati dagli immigrati che vedono criminalità ovunque per esempio.";;@;;"559000047044800512";https://twitter.com/ilbue63/status/559000047044800512
ludez86;2015-01-24 09:28;0;0;"rapporto sulla criminalità del Veneto: aumentano i crimini. Al top corruzione, concussione e usura. È colpa degli immigrati eh.";;;;"558919379283636225";https://twitter.com/ludez86/status/558919379283636225
guidosfe;2015-01-23 17:54;4;1;"@ ASorbolini @ CatenaUmana dove sono le teste di cazzo sinistre che ancora sostengono che immigrati non hanno portato aumento di criminalità";;@ @;;"558684211646070785";https://twitter.com/guidosfe/status/558684211646070785
istbrunoleoni;2015-01-23 09:01;1;0;"Quanti # immigrati giungeranno quest'anno? Loro presenza sarà connessa alla # criminalità? Sul tema Paolo Pinotti, qui: http://www.ustream.tv/recorded/54903466 …";;;# #;"558550101451636736";https://twitter.com/istbrunoleoni/status/558550101451636736
RoccoTodero;2015-01-20 21:37;0;0;"@wloski16 @ lbianchetti ahhhhh sulla criminalità!!Allora stiamo parlando d'altro.Anche in Italia molti immigrati in carcere.ma terrorismo?";;@wloski16 @;;"557653186040041473";https://twitter.com/RoccoTodero/status/557653186040041473
m_dazzi;2015-01-18 19:37;0;0;"@ matteosalvinimi La signora Boldrini e' gran responsabile dell'arrivo di migliaia di immigrati che stanno importando islam e criminalita'";;@;;"556898162020196352";https://twitter.com/m_dazzi/status/556898162020196352
MFerraglioni;2015-01-13 06:38;0;0;"Per gli Europei # Schengen era un opportunità, per le lobbie una modalità per portare capitali altrove, per criminalità trafficare immigrati";;;#;"554890235944120320";https://twitter.com/MFerraglioni/status/554890235944120320
Joe911S;2015-01-07 08:53;0;0;"@ saraepunto Dati dell'Istat: tasso di criminalità degli immigrati regolari 1.4% contro lo 0,75% degli italiani... poi è libera opinione.";;@;;"552749783509925888";https://twitter.com/Joe911S/status/552749783509925888
