1142415839146184705;Marina‏;@MoscatoMarina;In risposta a @matteosalvinimi e @a_meluzzi;2019-06-22 14:55:35;Meglio non esprimere il mio parere su di Lei che vive e va avanti grazie all'ignoranza di molti italiani ops l'ho detto.. Ora linciatemi pure..🙊;Meglio non esprimere il mio parere su di Lei che vive e va avanti grazie all'ignoranza di molti italiani ops l'ho detto.. Ora linciatemi pure..🙊;2;2;7;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142426532285243393;Catriona Hartdegen‏;@mariannabeebleb;In risposta a @MoscatoMarina, @matteosalvinimi e @a_meluzzi;2019-06-22 15:38:05;No no hai ragione!;No no hai ragione!;;1;3;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142391740583809024;Francesco Sammartino‏;@FrancescoSamma2;In risposta a @matteosalvinimi;2019-06-22 13:19:50;Ministro, c'è un solo modo per far allontanare la Sea Wstch: minacciare di ritirare l'ambasciatore. I governi tedesco e olandese devono essere costretti a intervenire.;Ministro, c'è un solo modo per far allontanare la Sea Wstch: minacciare di ritirare l'ambasciatore. I governi tedesco e olandese devono essere costretti a intervenire.;;2;12;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142390935311048704;Francesco Sammartino‏;@FrancescoSamma2;In risposta a @matteosalvinimi;2019-06-22 13:16:38;Tutto nasce dal ruolo egemone dell'alleanza franco-tedesca in Europa, di cui il PD è stato lo scendiletto. A Bruxelles, all'Onu, presso le ONG: sono tutti sotto shock per l'alzata di scudi italiana. Compresa la Sea Watch, che non sa cosa fare. Quell'Italia è morta!;Tutto nasce dal ruolo egemone dell'alleanza franco-tedesca in Europa, di cui il PD è stato lo scendiletto. A Bruxelles, all'Onu, presso le ONG: sono tutti sotto shock per l'alzata di scudi italiana. Compresa la Sea Watch, che non sa cosa fare. Quell'Italia è morta!;;3;10;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142377139607691264;Torrisi Patrizia‏;@PatriziaTorrisi;In risposta a @matteosalvinimi;2019-06-22 12:21:49;Grazieeeeeee👍 👍 💞 💞 💞 💞 💞 💞;Grazieeeeeee👍 👍 💞 💞 💞 💞 💞 💞;1;1;2;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142430970005663746;Pasquale‏;@IlContrarioso;In risposta a @PatriziaTorrisi e @matteosalvinimi;2019-06-22 15:55:43;I cuoricini tipicamente adolescenziali cosa indicano in questo caso?;I cuoricini tipicamente adolescenziali cosa indicano in questo caso?;1;1;;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142431622970662914;Torrisi Patrizia‏;@PatriziaTorrisi;In risposta a @IlContrarioso e @matteosalvinimi;2019-06-22 15:58:18;Di farti i fatti tuoi👍 👋 👋 👋 👋 👋;Di farti i fatti tuoi👍 👋 👋 👋 👋 👋;1;1;1;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142432634620002304;Pasquale‏;@IlContrarioso;In risposta a @PatriziaTorrisi e @matteosalvinimi;2019-06-22 16:02:20;Tipico atteggiamento di una persona mediocre che non è capace di fornire spiegazioni a una semplice domanda.;Tipico atteggiamento di una persona mediocre che non è capace di fornire spiegazioni a una semplice domanda.;1;1;;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142434343081713664;Torrisi Patrizia‏;@PatriziaTorrisi;In risposta a @IlContrarioso e @matteosalvinimi;2019-06-22 16:09:07;Rispondo alle persone con abbondante materia grigia , non è il tuo caso, non perdo tempo con un💩 💩 💩 💩 💩 🚽;Rispondo alle persone con abbondante materia grigia , non è il tuo caso, non perdo tempo con un💩 💩 💩 💩 💩 🚽;1;1;2;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
1142438002137997314;Pasquale‏;@IlContrarioso;In risposta a @PatriziaTorrisi e @matteosalvinimi;2019-06-22 16:23:39;Sei arrivata al punto più basso che ti qualifica come persona: l'insulto come risposta. Hai dimostrato inoltre che le tue capacità argomentative, laddove presenti, sono scadenti e avvilenti.;Sei arrivata al punto più basso che ti qualifica come persona: l'insulto come risposta. Hai dimostrato inoltre che le tue capacità argomentative, laddove presenti, sono scadenti e avvilenti.;1;1;;1142376400005079040;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusihttps://www.huffingtonpost.it/entry/salvini-archiviato-sul-caso-seawatch-posso-chiudere-i-porti-per-i-giudici-la-nave-era-entrata-unilateralmente_it_5d0cfd35e4b0a3941861c3e4 …;Bene così Da ministro dell’Interno, difendere i confini italiani non è un diritto ma un dovere #portichiusi 
